run_name,scenario,K,snr_db,ber_bcjr,ber_neural_bcjr,ber_neural_viterbi,ber_viterbi,decode_time_s_bcjr,decode_time_s_neural_bcjr,decode_time_s_neural_viterbi,decode_time_s_viterbi,fer_bcjr,fer_neural_bcjr,fer_neural_viterbi,fer_viterbi,delta_ber_nv_minus_v,delta_ber_nb_minus_b,delta_fer_nv_minus_v,delta_fer_nb_minus_b
research_p05_burst_k512,burst,512,-6.0,0.49236328125,0.4923046875,0.49396484375,0.4940657552083333,0.7229263743333285,0.7948026421680697,0.2610260538341633,0.1904136713334204,1.0,1.0,1.0,1.0,-0.00010091145833329707,-5.859375000000222e-05,0.0,0.0
research_p04_rayleigh_k256_dense,rayleigh,256,5.0,0.0008203125,0.00076171875,0.0008251953125,0.0008154296875,0.3698627744991245,0.4309231480006565,0.1397704467496078,0.0961785648741351,0.08375,0.0825,0.08875,0.0825,9.765625000000009e-06,-5.8593749999999944e-05,0.006249999999999992,-0.0012500000000000011
research_p01_awgn_k512,awgn,512,4.0,0.0002018229166666,0.00015625,0.0001953125,0.0002018229166666,0.7244394196668873,0.7943116536664699,0.2613865799974883,0.1898020913319972,0.0366666666666666,0.03,0.0333333333333333,0.0366666666666666,-6.510416666599976e-06,-4.5572916666599984e-05,-0.0033333333333332993,-0.006666666666666599
research_p06_rayleigh_mismatch_k256_neuralfocus,rayleigh_mismatch,256,6.0,0.000625,0.0005810546875,0.0007958984375,0.000625,0.3623676926263579,0.4301539357499132,0.1434033269999054,0.0943017556238919,0.055,0.0525,0.06875,0.055,0.00017089843749999993,-4.394531250000004e-05,0.013750000000000005,-0.0025000000000000022
research_p04_rayleigh_mismatch_k256_dense,rayleigh_mismatch,256,6.0,0.00076171875,0.00072265625,0.0008251953125,0.00076171875,0.4114133681254316,0.4653600202492816,0.1459432250008831,0.1064070873753371,0.065,0.06375,0.0675,0.065,6.347656249999995e-05,-3.9062500000000035e-05,0.0025000000000000022,-0.0012500000000000011
research_p03_burst_k128,burst,128,0.0,0.202359375,0.202328125,0.21565625,0.20971875,0.1759816537998849,0.2032708165994845,0.0552450948014156,0.0454393521999009,0.976,0.978,0.974,0.976,0.0059374999999999845,-3.1250000000010436e-05,-0.0020000000000000018,0.0020000000000000018
research_p03_burst_k128,burst,128,4.0,0.00396875,0.0039375,0.004078125,0.004140625,0.1757227679970674,0.2035426945998333,0.0558282054017763,0.0453256340007064,0.138,0.138,0.134,0.136,-6.250000000000006e-05,-3.125000000000003e-05,-0.0020000000000000018,0.0
research_p03_rayleigh_mismatch_k128,rayleigh_mismatch,128,6.0,0.001171875,0.001140625,0.001296875,0.001171875,0.1757626242010155,0.2031200202008476,0.0555843374014366,0.0453908603996969,0.064,0.068,0.066,0.064,0.0001250000000000001,-3.125000000000003e-05,0.0020000000000000018,0.0040000000000000036
research_p05_rayleigh_k512,rayleigh,512,6.0,0.0001822916666666,0.0001529947916666,0.0001888020833333,0.0001790364583333,0.7401274233326937,0.8079203068329176,0.2622831486666109,0.1923549696669215,0.0416666666666666,0.0383333333333333,0.0416666666666666,0.04,9.765624999999982e-06,-2.9296875e-05,0.001666666666666601,-0.0033333333333332993
research_p01_awgn_k256,awgn,256,4.0,0.0004427083333333,0.0004166666666666,0.0004817708333333,0.0004427083333333,0.3514714299990252,0.3822580206650309,0.1116382170016489,0.091936714000379,0.0433333333333333,0.04,0.0466666666666666,0.0433333333333333,3.906249999999998e-05,-2.604166666670001e-05,0.0033333333333332993,-0.0033333333333332993
research_p05_rayleigh_mismatch_k512,rayleigh_mismatch,512,6.0,0.0006608072916666,0.000634765625,0.0006412760416666,0.0006608072916666,0.7240840806663619,0.7953871831667493,0.2614805009991202,0.1912227900002229,0.08,0.08,0.0783333333333333,0.08,-1.953124999999991e-05,-2.604166666659994e-05,-0.0016666666666667052,0.0
research_p02_rayleigh_k256,rayleigh,256,6.0,0.0004427083333333,0.0004296875,0.0012760416666666,0.0004427083333333,0.4535849133355077,0.5072863313353931,0.1573193133323608,0.1171511416663027,0.0533333333333333,0.0566666666666666,0.0833333333333333,0.0533333333333333,0.0008333333333333001,-1.3020833333300024e-05,0.03,0.0033333333333332993
research_p04_rayleigh_mismatch_k256_dense,rayleigh_mismatch,256,8.0,0.0002001953125,0.0001953125,0.000205078125,0.0002001953125,0.4376245057482447,0.4904221977503039,0.1531560172492754,0.1122873196247383,0.02,0.02125,0.02125,0.02,4.882812500000004e-06,-4.882812499999977e-06,0.0012500000000000011,0.0012500000000000011
